Ticket_ID,Customer_ID,Agent_Name,Department,Priority,Category,Created_Date,Closed_Date,Resolution_Time_Hours,SLA_Status,CSAT_Score,Region,Channel,Status
TS-2547,CU-1747,David Lee,Technical,Low,Integration Error,2026-04-24 15:56:00,2026-05-01 00:05:00,152.15,Met,4,LATAM,Chat,Closed
TS-2548,CU-1846,Marcus Brown,General,Low,Partnership,2026-01-22 08:28:00,2026-01-23 12:33:24,28.09,Met,5,Europe,Portal,Closed
TS-2549,CU-1238,Emily Davis,Technical,Low,Speed Issue,2026-04-08 08:50:00,2026-04-17 09:51:12,217.02,Breached,3,Europe,Chat,Closed
TS-2550,CU-1902,James Wilson,Account,High,Reset Password,2026-01-13 08:50:00,2026-01-14 21:08:36,36.31,Met,5,Asia-Pacific,Portal,Closed
TS-2551,CU-1491,Michael Chen,Billing,Low,Invoice Copy,2026-02-06 16:51:00,2026-02-07 16:43:12,23.87,Met,,Europe,Phone,Closed
TS-2552,CU-1342,Priya Patel,General,Medium,Partnership,2026-01-11 11:46:00,2026-01-12 05:35:48,17.83,Met,5,LATAM,Email,Closed
TS-2553,CU-1214,Marcus Brown,General,Medium,Feature Request,2026-06-29 09:16:00,2026-07-01 04:43:36,43.46,Met,4,LATAM,Chat,Closed
TS-2554,CU-1486,Priya Patel,General,Low,Feedback,2026-05-10 08:30:00,2026-05-10 15:06:36,6.61,Met,4,Asia-Pacific,Portal,Closed
TS-2555,CU-1082,David Lee,Technical,Low,System Bug,2026-04-04 12:04:00,2026-04-10 00:15:24,132.19,Met,,North America,Chat,Closed
TS-2556,CU-1910,Priya Patel,General,Medium,General Inquiry,2026-04-02 10:25:00,2026-04-02 21:41:12,11.27,Met,5,LATAM,Phone,Closed
TS-2557,CU-1931,David Lee,Technical,Medium,Speed Issue,2026-05-07 10:57:00,2026-05-11 04:44:24,89.79,Met,3,Asia-Pacific,Phone,Closed
TS-2558,CU-1235,Sofia Rodriguez,Account,Medium,Update Profile,2026-04-28 08:06:00,2026-04-29 10:43:12,26.62,Met,4,LATAM,Chat,Closed
TS-2559,CU-1686,Sofia Rodriguez,Account,Medium,Reset Password,2026-05-24 10:35:00,2026-05-24 20:42:12,10.12,Met,5,North America,Chat,Closed
TS-2560,CU-1663,Alisha Khan,Technical,Medium,System Bug,2026-03-24 09:04:00,2026-03-25 03:13:00,18.15,Met,,LATAM,Chat,Closed
TS-2561,CU-1020,Priya Patel,General,High,General Inquiry,2026-03-21 10:19:00,2026-03-21 16:50:48,6.53,Met,5,Asia-Pacific,Portal,Closed
TS-2562,CU-1082,Marcus Brown,General,Low,Partnership,2026-04-29 15:10:00,,,Breached,,North America,Chat,Open
TS-2563,CU-1265,Alisha Khan,Technical,Medium,Hardware Malfunction,2026-05-13 15:10:00,2026-05-18 04:04:36,108.91,Breached,2,Europe,Phone,Closed
TS-2564,CU-1045,Alisha Khan,Technical,High,Hardware Malfunction,2026-03-17 10:18:00,2026-03-20 02:48:00,64.5,Breached,,North America,Chat,Closed
TS-2565,CU-1716,Priya Patel,General,Low,Feature Request,2026-06-27 10:08:00,2026-06-30 16:58:24,78.84,Met,3,LATAM,Phone,Closed
TS-2566,CU-1610,Sarah Jenkins,Billing,High,Refund Request,2026-01-28 09:48:00,2026-01-29 14:25:48,28.63,Met,5,Asia-Pacific,Email,Closed
TS-2567,CU-1337,John Doe,Billing,High,Invoice Copy,2026-02-25 13:39:00,2026-02-27 15:36:00,49.95,Breached,1,North America,Portal,Closed
TS-2568,CU-1249,Priya Patel,General,Medium,Partnership,2026-03-05 17:01:00,2026-03-05 22:07:36,5.11,Met,5,LATAM,Phone,Closed
TS-2569,CU-1044,John Doe,Billing,Medium,Refund Request,2026-03-18 15:26:00,2026-03-21 21:29:36,78.06,Met,2,Europe,Chat,Closed
TS-2570,CU-1756,Sarah Jenkins,Billing,Low,Invoice Copy,2026-06-08 15:38:00,2026-06-10 07:42:12,40.07,Met,3,Asia-Pacific,Phone,Closed
TS-2571,CU-1275,David Lee,Technical,Low,Integration Error,2026-02-24 18:37:00,2026-03-14 15:29:48,428.88,Breached,1,Europe,Chat,Closed
TS-2572,CU-1343,Michael Chen,Billing,Low,Payment Failure,2026-03-29 11:40:00,,,Breached,,Europe,Portal,Open
TS-2573,CU-1696,Emily Davis,Technical,Low,Integration Error,2026-05-02 12:01:00,2026-05-06 11:05:48,95.08,Met,5,North America,Chat,Closed
TS-2574,CU-1356,Priya Patel,General,High,Feedback,2026-01-08 15:45:00,2026-01-09 08:55:12,17.17,Met,5,Asia-Pacific,Email,Closed
TS-2575,CU-1156,Sarah Jenkins,Billing,Low,Refund Request,2026-04-06 09:08:00,2026-04-07 17:13:24,32.09,Met,,Asia-Pacific,Phone,Closed
TS-2576,CU-1733,James Wilson,Account,Medium,Reset Password,2026-06-27 15:54:00,2026-06-30 00:07:12,56.22,Met,5,Asia-Pacific,Chat,Closed
TS-2577,CU-1666,Michael Chen,Billing,Medium,Subscription Cancel,2026-01-20 18:42:00,2026-01-29 20:23:24,217.69,Breached,,Asia-Pacific,Chat,Closed
TS-2578,CU-1895,Sarah Jenkins,Billing,Medium,Invoice Copy,2026-06-05 16:42:00,2026-06-08 15:28:48,70.78,Met,4,LATAM,Email,Closed
TS-2579,CU-1314,Priya Patel,General,Medium,Feedback,2026-06-01 08:06:00,2026-06-01 16:49:48,8.73,Met,,Europe,Chat,Closed
TS-2580,CU-1852,Priya Patel,General,Low,Feedback,2026-01-30 14:32:00,2026-01-31 06:32:00,16.0,Met,5,Europe,Email,Closed
TS-2581,CU-1954,Priya Patel,General,Medium,General Inquiry,2026-02-15 16:02:00,2026-02-16 07:10:24,15.14,Met,,Asia-Pacific,Email,Closed
TS-2582,CU-1216,Priya Patel,General,Low,Feature Request,2026-02-26 08:49:00,2026-02-26 16:24:24,7.59,Met,5,LATAM,Phone,Closed
TS-2583,CU-1381,Sofia Rodriguez,Account,Low,Login Issue,2026-05-04 12:36:00,2026-05-05 04:58:12,16.37,Met,,Asia-Pacific,Email,Closed
TS-2584,CU-1575,Michael Chen,Billing,High,Subscription Cancel,2026-06-21 17:50:00,2026-06-21 23:03:12,5.22,Met,5,LATAM,Phone,Closed
TS-2585,CU-1215,David Lee,Technical,Medium,Hardware Malfunction,2026-02-24 11:49:00,2026-02-27 07:35:48,67.78,Met,3,North America,Chat,Closed
TS-2586,CU-1607,Sofia Rodriguez,Account,Low,Account Security,2026-02-06 12:42:00,2026-02-07 01:38:24,12.94,Met,,LATAM,Chat,Closed
TS-2587,CU-1578,Marcus Brown,General,Medium,Feature Request,2026-04-07 09:25:00,2026-04-07 11:41:48,2.28,Met,4,LATAM,Chat,Closed
TS-2588,CU-1061,James Wilson,Account,Medium,Login Issue,2026-02-27 08:31:00,2026-02-28 16:34:36,32.06,Met,5,North America,Email,Closed
TS-2589,CU-1773,Marcus Brown,General,Medium,Feature Request,2026-03-28 10:28:00,2026-03-29 06:26:12,19.97,Met,,Europe,Portal,Closed
TS-2590,CU-1919,Priya Patel,General,Low,Partnership,2026-01-21 18:23:00,2026-01-25 18:20:36,95.96,Met,4,North America,Phone,Closed
TS-2591,CU-1791,Priya Patel,General,Low,Partnership,2026-02-25 17:08:00,2026-02-26 13:34:24,20.44,Met,5,Asia-Pacific,Email,Closed
TS-2592,CU-1391,David Lee,Technical,Low,Integration Error,2026-03-14 12:19:00,2026-03-16 20:49:36,56.51,Met,3,LATAM,Chat,Closed
TS-2593,CU-1742,David Lee,Technical,High,Integration Error,2026-01-19 09:58:00,2026-01-22 23:22:00,85.4,Breached,,Europe,Email,Closed
TS-2594,CU-1270,Priya Patel,General,Medium,Feedback,2026-01-24 16:36:00,2026-01-25 09:43:48,17.13,Met,4,Europe,Email,Closed
TS-2595,CU-1980,Priya Patel,General,Medium,Feature Request,2026-01-21 12:05:00,2026-01-21 22:57:48,10.88,Met,,Asia-Pacific,Chat,Closed
TS-2596,CU-1895,John Doe,Billing,Low,Invoice Copy,2026-01-13 14:29:00,2026-01-17 10:59:00,92.5,Met,,Asia-Pacific,Email,Closed
TS-2597,CU-1269,Priya Patel,General,Low,Feature Request,2026-06-19 15:38:00,2026-06-21 18:23:36,50.76,Met,4,LATAM,Phone,Closed
TS-2598,CU-1993,Alisha Khan,Technical,Medium,Speed Issue,2026-06-07 12:05:00,2026-06-11 10:36:12,94.52,Met,4,North America,Portal,Closed
TS-2599,CU-1047,Priya Patel,General,High,Feature Request,2026-05-17 17:25:00,2026-05-17 19:16:00,1.85,Met,,LATAM,Phone,Closed
TS-2600,CU-1954,Marcus Brown,General,Low,General Inquiry,2026-03-18 16:24:00,2026-03-21 12:47:24,68.39,Met,4,North America,Phone,Closed
TS-2601,CU-1479,Michael Chen,Billing,Medium,Refund Request,2026-01-02 09:28:00,2026-01-04 01:49:36,40.36,Met,5,Europe,Email,Closed
TS-2602,CU-1836,John Doe,Billing,Medium,Refund Request,2026-04-19 08:02:00,2026-04-20 09:14:36,25.21,Met,3,LATAM,Email,Closed
TS-2603,CU-1233,James Wilson,Account,Medium,Account Security,2026-02-11 11:36:00,,,Breached,,Europe,Chat,Pending
TS-2604,CU-1492,Sofia Rodriguez,Account,Medium,Login Issue,2026-06-27 17:37:00,2026-06-28 00:35:12,6.97,Met,5,Europe,Email,Closed
TS-2605,CU-1466,Alisha Khan,Technical,High,Hardware Malfunction,2026-02-20 16:52:00,2026-02-22 13:23:12,44.52,Met,5,Asia-Pacific,Chat,Closed
TS-2606,CU-1398,Sarah Jenkins,Billing,Low,Payment Failure,2026-05-04 17:24:00,2026-05-05 11:01:48,17.63,Met,5,North America,Portal,Closed
TS-2607,CU-1623,Sarah Jenkins,Billing,High,Subscription Cancel,2026-05-31 16:39:00,2026-06-01 03:29:24,10.84,Met,5,North America,Chat,Closed
TS-2608,CU-1016,Sofia Rodriguez,Account,Medium,Update Profile,2026-03-02 12:42:00,2026-03-02 20:15:36,7.56,Met,,Asia-Pacific,Email,Closed
TS-2609,CU-1854,Emily Davis,Technical,Low,Integration Error,2026-01-21 09:42:00,2026-01-24 12:12:36,74.51,Met,5,Asia-Pacific,Email,Closed
TS-2610,CU-1807,John Doe,Billing,Low,Payment Failure,2026-05-12 10:41:00,2026-05-15 01:45:12,63.07,Met,4,North America,Phone,Closed
TS-2611,CU-1912,Alisha Khan,Technical,Low,System Bug,2026-02-01 15:43:00,,,Breached,,LATAM,Portal,Open
TS-2612,CU-1478,Sofia Rodriguez,Account,High,Update Profile,2026-02-02 09:49:00,,,Breached,,LATAM,Chat,Pending
TS-2613,CU-1561,David Lee,Technical,Low,System Bug,2026-02-01 15:24:00,2026-02-04 10:03:36,66.66,Met,2,Europe,Chat,Closed
TS-2614,CU-1434,Michael Chen,Billing,High,Subscription Cancel,2026-03-04 10:14:00,2026-03-06 08:16:24,46.04,Met,5,Asia-Pacific,Chat,Closed
TS-2615,CU-1144,John Doe,Billing,High,Payment Failure,2026-05-30 12:38:00,2026-06-01 15:11:36,50.56,Breached,,LATAM,Chat,Closed
TS-2616,CU-1630,James Wilson,Account,Low,Login Issue,2026-05-19 14:32:00,2026-05-20 08:17:36,17.76,Met,5,Asia-Pacific,Portal,Closed
TS-2617,CU-1357,Alisha Khan,Technical,Medium,Integration Error,2026-04-02 17:06:00,2026-04-04 16:09:36,47.06,Met,3,LATAM,Email,Closed
TS-2618,CU-1743,Sofia Rodriguez,Account,Low,Update Profile,2026-03-23 13:42:00,2026-03-24 13:26:24,23.74,Met,5,Europe,Email,Closed
TS-2619,CU-1816,Sofia Rodriguez,Account,Urgent,Update Profile,2026-04-26 12:43:00,2026-04-26 17:35:48,4.88,Met,5,Asia-Pacific,Chat,Closed
TS-2620,CU-1981,David Lee,Technical,Low,Hardware Malfunction,2026-02-11 11:13:00,2026-02-15 13:43:00,98.5,Met,,LATAM,Portal,Closed
TS-2621,CU-1988,Emily Davis,Technical,Urgent,Integration Error,2026-01-11 15:43:00,2026-01-12 16:21:24,24.64,Breached,3,Asia-Pacific,Chat,Closed
TS-2622,CU-1362,Sarah Jenkins,Billing,Low,Subscription Cancel,2026-01-06 16:18:00,2026-01-07 15:36:00,23.3,Met,4,Asia-Pacific,Phone,Closed
TS-2623,CU-1910,Emily Davis,Technical,Low,Hardware Malfunction,2026-01-05 08:23:00,,,Breached,,LATAM,Chat,Open
TS-2624,CU-1034,Sofia Rodriguez,Account,Medium,Login Issue,2026-01-13 08:13:00,2026-01-14 11:12:24,26.99,Met,5,Asia-Pacific,Email,Closed
TS-2625,CU-1656,James Wilson,Account,Urgent,Login Issue,2026-02-06 16:01:00,2026-02-06 19:43:36,3.71,Met,5,Europe,Phone,Closed
TS-2626,CU-1804,Priya Patel,General,High,General Inquiry,2026-03-07 13:17:00,,,Breached,,LATAM,Portal,Open
TS-2627,CU-1066,Priya Patel,General,Low,General Inquiry,2026-05-20 12:18:00,2026-05-20 23:59:24,11.69,Met,5,LATAM,Email,Closed
TS-2628,CU-1307,David Lee,Technical,High,System Bug,2026-04-02 08:20:00,2026-04-04 01:32:00,41.2,Met,4,LATAM,Chat,Closed
TS-2629,CU-1200,Sofia Rodriguez,Account,High,Update Profile,2026-02-04 18:50:00,,,Breached,,Asia-Pacific,Email,In Progress
TS-2630,CU-1958,Alisha Khan,Technical,Medium,Integration Error,2026-03-31 12:47:00,2026-04-05 21:11:36,128.41,Breached,3,Asia-Pacific,Email,Closed
TS-2631,CU-1765,Michael Chen,Billing,Low,Refund Request,2026-03-25 13:32:00,2026-03-29 22:17:00,104.75,Met,,Asia-Pacific,Chat,Closed
TS-2632,CU-1042,Sofia Rodriguez,Account,Urgent,Reset Password,2026-04-02 16:57:00,2026-04-02 21:04:48,4.13,Met,5,North America,Chat,Closed
TS-2633,CU-1317,David Lee,Technical,Medium,Hardware Malfunction,2026-03-17 18:46:00,2026-03-23 05:24:24,130.64,Breached,2,Europe,Chat,Closed
TS-2634,CU-1622,Marcus Brown,General,Medium,Feature Request,2026-04-30 14:09:00,2026-04-30 17:55:48,3.78,Met,5,North America,Email,Closed
TS-2635,CU-1563,John Doe,Billing,High,Refund Request,2026-02-12 10:07:00,2026-02-12 16:52:36,6.76,Met,,LATAM,Phone,Closed
TS-2636,CU-1527,John Doe,Billing,Medium,Payment Failure,2026-05-13 17:39:00,2026-05-15 08:51:00,39.2,Met,1,Asia-Pacific,Chat,Closed
TS-2637,CU-1655,Sofia Rodriguez,Account,Medium,Account Security,2026-06-23 15:47:00,2026-06-24 05:30:48,13.73,Met,5,Europe,Portal,Closed
TS-2638,CU-1987,James Wilson,Account,Medium,Login Issue,2026-03-04 08:45:00,,,Breached,,North America,Portal,Open
TS-2639,CU-1583,Marcus Brown,General,Medium,General Inquiry,2026-03-22 15:43:00,,,Breached,,North America,Email,Open
TS-2640,CU-1676,Sarah Jenkins,Billing,Low,Subscription Cancel,2026-02-04 14:40:00,2026-02-05 06:36:24,15.94,Met,5,Asia-Pacific,Phone,Closed
TS-2641,CU-1582,Sofia Rodriguez,Account,Low,Login Issue,2026-05-13 13:40:00,2026-05-14 07:00:24,17.34,Met,4,LATAM,Email,Closed
TS-2642,CU-1775,Michael Chen,Billing,Low,Subscription Cancel,2026-02-25 12:43:00,2026-03-06 01:35:12,204.87,Breached,2,LATAM,Chat,Closed
TS-2643,CU-1826,Sarah Jenkins,Billing,Urgent,Payment Failure,2026-01-01 15:32:00,2026-01-01 22:07:24,6.59,Met,3,LATAM,Portal,Closed
TS-2644,CU-1290,Marcus Brown,General,High,General Inquiry,2026-01-12 10:14:00,2026-01-12 18:46:24,8.54,Met,3,Europe,Email,Closed
TS-2645,CU-1829,Emily Davis,Technical,Medium,Hardware Malfunction,2026-02-02 11:17:00,2026-02-03 08:50:36,21.56,Met,5,Asia-Pacific,Email,Closed
TS-2646,CU-1728,Priya Patel,General,Low,Feedback,2026-04-16 09:30:00,2026-04-16 20:54:00,11.4,Met,5,Asia-Pacific,Phone,Closed
TS-2647,CU-1111,Emily Davis,Technical,Urgent,Integration Error,2026-03-25 08:28:00,2026-03-25 20:56:48,12.48,Met,4,North America,Chat,Closed
TS-2648,CU-1028,Priya Patel,General,Low,General Inquiry,2026-04-05 13:20:00,2026-04-06 00:00:48,10.68,Met,4,LATAM,Phone,Closed
TS-2649,CU-1439,Sofia Rodriguez,Account,Medium,Login Issue,2026-02-19 17:46:00,2026-02-19 19:51:24,2.09,Met,4,LATAM,Email,Closed
TS-2650,CU-1845,Alisha Khan,Technical,Medium,Integration Error,2026-06-25 10:09:00,2026-06-25 21:10:48,11.03,Met,5,LATAM,Chat,Closed
TS-2651,CU-1621,Priya Patel,General,Medium,Feedback,2026-06-23 09:11:00,2026-06-23 13:18:48,4.13,Met,5,LATAM,Email,Closed
TS-2652,CU-1935,John Doe,Billing,Low,Payment Failure,2026-05-31 18:54:00,2026-06-04 10:44:24,87.84,Met,3,LATAM,Email,Closed
TS-2653,CU-1230,Emily Davis,Technical,Low,Integration Error,2026-02-02 10:32:00,2026-02-05 11:24:12,72.87,Met,4,LATAM,Email,Closed
TS-2654,CU-1753,Emily Davis,Technical,High,System Bug,2026-06-19 16:53:00,2026-06-23 08:15:48,87.38,Breached,3,Europe,Portal,Closed
TS-2655,CU-1141,Marcus Brown,General,Medium,Feedback,2026-06-27 18:16:00,,,Met,,LATAM,Phone,Open
TS-2656,CU-1351,Marcus Brown,General,Medium,Partnership,2026-05-18 12:00:00,2026-05-21 07:55:48,67.93,Met,4,Asia-Pacific,Chat,Closed
TS-2657,CU-1795,Priya Patel,General,Low,Feature Request,2026-01-16 17:08:00,2026-01-17 12:41:36,19.56,Met,,LATAM,Email,Closed
TS-2658,CU-1028,Marcus Brown,General,Low,Feedback,2026-04-10 14:34:00,2026-04-12 04:51:24,38.29,Met,5,Asia-Pacific,Email,Closed
TS-2659,CU-1484,David Lee,Technical,Low,System Bug,2026-06-25 13:15:00,,,Met,,North America,Phone,Pending
TS-2660,CU-1689,Sarah Jenkins,Billing,High,Refund Request,2026-05-23 18:16:00,2026-05-24 08:32:48,14.28,Met,5,North America,Phone,Closed
TS-2661,CU-1799,Michael Chen,Billing,High,Invoice Copy,2026-01-27 08:30:00,2026-01-27 17:59:24,9.49,Met,4,LATAM,Portal,Closed
TS-2662,CU-1454,Sofia Rodriguez,Account,Medium,Account Security,2026-01-18 09:02:00,,,Breached,,LATAM,Portal,Open
TS-2663,CU-1585,John Doe,Billing,Medium,Refund Request,2026-02-15 08:23:00,2026-02-16 13:53:36,29.51,Met,3,North America,Email,Closed
TS-2664,CU-1236,Alisha Khan,Technical,Low,Integration Error,2026-05-02 12:41:00,2026-05-09 07:36:48,162.93,Met,5,North America,Chat,Closed
TS-2665,CU-1767,Alisha Khan,Technical,Low,Hardware Malfunction,2026-06-07 12:42:00,2026-06-09 11:46:12,47.07,Met,,Asia-Pacific,Portal,Closed
TS-2666,CU-1813,Alisha Khan,Technical,High,Speed Issue,2026-04-24 14:50:00,2026-04-30 18:30:48,147.68,Breached,3,North America,Phone,Closed
TS-2667,CU-1762,Sofia Rodriguez,Account,High,Update Profile,2026-04-28 12:38:00,2026-04-29 10:26:00,21.8,Met,5,North America,Portal,Closed
TS-2668,CU-1282,Emily Davis,Technical,Medium,Hardware Malfunction,2026-01-12 18:22:00,2026-01-16 07:46:00,85.4,Met,4,North America,Phone,Closed
TS-2669,CU-1325,Sarah Jenkins,Billing,Medium,Refund Request,2026-01-15 16:23:00,2026-01-15 23:13:24,6.84,Met,5,LATAM,Chat,Closed
TS-2670,CU-1745,John Doe,Billing,High,Payment Failure,2026-05-09 18:13:00,2026-05-12 07:10:36,60.96,Breached,1,Europe,Phone,Closed
TS-2671,CU-1545,David Lee,Technical,High,Integration Error,2026-05-07 18:59:00,2026-05-09 10:27:12,39.47,Met,4,North America,Email,Closed
TS-2672,CU-1891,David Lee,Technical,Medium,System Bug,2026-06-24 12:38:00,2026-06-26 15:53:36,51.26,Met,,North America,Portal,Closed
TS-2673,CU-1739,Emily Davis,Technical,Urgent,System Bug,2026-05-08 13:34:00,2026-05-08 18:29:12,4.92,Met,5,LATAM,Phone,Closed
TS-2674,CU-1886,Marcus Brown,General,Medium,Partnership,2026-03-08 15:48:00,2026-03-08 23:04:12,7.27,Met,3,LATAM,Portal,Closed
TS-2675,CU-1740,Michael Chen,Billing,Urgent,Invoice Copy,2026-04-27 13:42:00,,,Breached,,LATAM,Chat,Pending
TS-2676,CU-1716,David Lee,Technical,Low,System Bug,2026-05-16 12:50:00,2026-05-22 20:48:12,151.97,Met,,Asia-Pacific,Chat,Closed
TS-2677,CU-1909,Priya Patel,General,Medium,Feature Request,2026-01-16 15:01:00,2026-01-16 22:19:36,7.31,Met,4,Asia-Pacific,Email,Closed
TS-2678,CU-1388,Priya Patel,General,Medium,General Inquiry,2026-04-23 18:11:00,2026-04-24 01:15:12,7.07,Met,5,Europe,Email,Closed
TS-2679,CU-1429,Sarah Jenkins,Billing,High,Payment Failure,2026-01-04 15:34:00,2026-01-05 07:43:36,16.16,Met,4,North America,Chat,Closed
TS-2680,CU-1306,Marcus Brown,General,Medium,Feature Request,2026-03-17 09:33:00,,,Breached,,Asia-Pacific,Phone,Open
TS-2681,CU-1170,Emily Davis,Technical,Low,Integration Error,2026-03-22 17:17:00,2026-04-07 20:32:36,387.26,Breached,3,Asia-Pacific,Chat,Closed
TS-2682,CU-1161,Sofia Rodriguez,Account,High,Login Issue,2026-06-22 10:52:00,2026-06-23 07:23:12,20.52,Met,,LATAM,Phone,Closed
TS-2683,CU-1018,Marcus Brown,General,Urgent,General Inquiry,2026-05-04 16:24:00,2026-05-05 02:56:24,10.54,Met,3,LATAM,Chat,Closed
TS-2684,CU-1030,Marcus Brown,General,Low,Partnership,2026-01-21 08:26:00,2026-01-22 17:24:48,32.98,Met,4,Europe,Chat,Closed
TS-2685,CU-1773,Priya Patel,General,Low,Feature Request,2026-04-26 15:41:00,2026-04-26 22:00:12,6.32,Met,4,LATAM,Phone,Closed
TS-2686,CU-1482,Priya Patel,General,Urgent,Feature Request,2026-03-30 15:59:00,,,Breached,,North America,Chat,Open
TS-2687,CU-1320,David Lee,Technical,Low,Hardware Malfunction,2026-05-14 17:46:00,2026-05-18 08:14:48,86.48,Met,4,Asia-Pacific,Chat,Closed
TS-2688,CU-1071,James Wilson,Account,Medium,Account Security,2026-04-11 13:24:00,2026-04-12 19:59:24,30.59,Met,3,LATAM,Phone,Closed
TS-2689,CU-1234,John Doe,Billing,Medium,Payment Failure,2026-05-17 15:58:00,2026-05-19 02:52:00,34.9,Met,3,Europe,Chat,Closed
TS-2690,CU-1861,John Doe,Billing,Medium,Subscription Cancel,2026-03-24 11:03:00,2026-03-27 15:06:00,76.05,Met,3,Europe,Phone,Closed
TS-2691,CU-1969,Priya Patel,General,High,Feature Request,2026-05-21 17:03:00,2026-05-21 19:00:00,1.95,Met,5,North America,Portal,Closed
TS-2692,CU-1828,Michael Chen,Billing,Medium,Payment Failure,2026-05-11 15:04:00,,,Breached,,Asia-Pacific,Chat,Pending
TS-2693,CU-1949,James Wilson,Account,Medium,Account Security,2026-05-07 13:36:00,2026-05-07 22:10:12,8.57,Met,5,Asia-Pacific,Portal,Closed
TS-2694,CU-1138,Sofia Rodriguez,Account,Low,Update Profile,2026-02-11 13:08:00,2026-02-12 17:17:36,28.16,Met,5,LATAM,Email,Closed
TS-2695,CU-1513,Sofia Rodriguez,Account,Low,Reset Password,2026-04-06 15:18:00,2026-04-07 06:30:00,15.2,Met,4,North America,Chat,Closed
TS-2696,CU-1485,Sarah Jenkins,Billing,Medium,Payment Failure,2026-04-03 18:54:00,2026-04-04 22:37:48,27.73,Met,5,Asia-Pacific,Portal,Closed
TS-2697,CU-1178,John Doe,Billing,Low,Invoice Copy,2026-05-22 08:23:00,2026-05-25 19:45:12,83.37,Met,,LATAM,Chat,Closed
TS-2698,CU-1028,Sofia Rodriguez,Account,Medium,Reset Password,2026-03-25 12:26:00,2026-03-26 04:15:12,15.82,Met,5,LATAM,Phone,Closed
TS-2699,CU-1239,Alisha Khan,Technical,Medium,Speed Issue,2026-06-27 10:57:00,2026-06-29 16:01:12,53.07,Met,,Asia-Pacific,Phone,Closed
TS-2700,CU-1787,Alisha Khan,Technical,Low,System Bug,2026-01-22 11:02:00,2026-01-26 04:01:24,88.99,Met,,Europe,Email,Closed
TS-2701,CU-1389,Alisha Khan,Technical,High,Speed Issue,2026-05-28 17:02:00,2026-05-29 09:20:00,16.3,Met,,Asia-Pacific,Portal,Closed
TS-2702,CU-1983,Marcus Brown,General,High,Partnership,2026-06-28 09:58:00,2026-06-28 21:55:36,11.96,Met,4,Europe,Chat,Closed
TS-2703,CU-1115,Michael Chen,Billing,High,Payment Failure,2026-04-21 08:31:00,2026-04-23 18:43:36,58.21,Breached,2,Europe,Chat,Closed
TS-2704,CU-1465,Marcus Brown,General,Low,Feature Request,2026-02-23 09:25:00,2026-02-23 20:11:48,10.78,Met,,Europe,Phone,Closed
TS-2705,CU-1996,Marcus Brown,General,High,Feedback,2026-02-22 08:27:00,2026-02-22 19:23:24,10.94,Met,5,Asia-Pacific,Email,Closed
TS-2706,CU-1884,Emily Davis,Technical,Medium,Speed Issue,2026-04-29 08:01:00,2026-05-03 08:40:00,96.65,Breached,,LATAM,Portal,Closed
TS-2707,CU-1672,Emily Davis,Technical,Low,Speed Issue,2026-04-14 13:56:00,2026-04-18 05:25:24,87.49,Met,5,LATAM,Email,Closed
TS-2708,CU-1639,John Doe,Billing,Medium,Subscription Cancel,2026-03-25 16:53:00,2026-03-28 14:40:24,69.79,Met,3,Europe,Chat,Closed
TS-2709,CU-1892,Sarah Jenkins,Billing,Medium,Subscription Cancel,2026-05-13 10:49:00,2026-05-14 02:46:36,15.96,Met,5,Europe,Email,Closed
TS-2710,CU-1406,Sarah Jenkins,Billing,Urgent,Refund Request,2026-04-23 13:33:00,2026-04-23 18:09:36,4.61,Met,5,Europe,Chat,Closed
TS-2711,CU-1273,Sarah Jenkins,Billing,Low,Payment Failure,2026-03-27 13:56:00,2026-03-28 15:56:36,26.01,Met,4,LATAM,Email,Closed
TS-2712,CU-1526,James Wilson,Account,Medium,Update Profile,2026-05-20 09:45:00,2026-05-20 22:01:12,12.27,Met,4,North America,Email,Closed
TS-2713,CU-1105,Alisha Khan,Technical,High,Integration Error,2026-04-13 08:50:00,2026-04-14 03:55:24,19.09,Met,4,LATAM,Phone,Closed
TS-2714,CU-1760,Sofia Rodriguez,Account,Low,Login Issue,2026-01-07 11:18:00,2026-01-09 01:31:48,38.23,Met,5,Europe,Portal,Closed
TS-2715,CU-1435,Michael Chen,Billing,Low,Refund Request,2026-02-05 10:31:00,2026-02-06 16:02:12,29.52,Met,5,North America,Email,Closed
